gene	symbol	category	lipo_annote	rpos_annote_caimano	rpos_annote_grassmann	rrp1_annote	rel_recov_annote	rel_starve_annote	rel_station_annote	unreg	baseMean	log2fc_12	padj_12	log2fc_13	padj_13	log2fc_1e	padj_1e	log2fc_23	padj_23	log2fc_3e	padj_3e
BB_0331	BB_0331	U	NA	NA	NA	NA	up	up	up	FALSE	0.251586362	-0.007214104	NA	-0.011009053	0.844687243	-0.042807372	NA	0.002137959	NA	-0.005971176	NA
BB_0343	gatC	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	19.40208782	-0.022534683	NA	-0.006327722	0.975953578	-0.115743824	0.758756515	0.009607008	NA	-0.032501917	NA
BB_0399	BB_0399	U	NA	NA	NA	NA	NA	NA	up	FALSE	23.78043244	0.018992558	NA	0.19592435	0.35158576	0.851333106	0.05128818	0.036316612	NA	0.098142835	0.501107941
BB_0470	BB_0470	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	3.568344083	0.015196731	NA	-0.006787862	0.964654661	-0.068043746	0.822272128	-0.008572543	NA	-0.014812792	NA
BB_0475	BB_0475	NA	P	NA	NA	NA	NA	NA	NA	TRUE	22.79903971	0.031414496	NA	-0.004899586	0.978642578	0.02641687	0.94133012	-0.017202437	NA	0.014469978	0.939208891
BB_0499	rpmJ	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	20.48174305	-0.041068394	NA	-0.095793514	0.680507708	-0.6986584	0.078524589	-0.005449407	NA	-0.169890091	NA
BB_0617	BB_0617	U	NA	NA	NA	NA	NA	up	up	FALSE	24.89499961	-0.017741793	NA	-0.051296017	0.835412998	0.130094585	0.738676759	-0.004625415	NA	0.086210225	0.589164811
BB_0708	BB_0708	U	NA	NA	NA	NA	NA	up	up	FALSE	19.04728758	0.126919704	NA	0.218655952	0.32518756	0.068705782	0.862592702	-0.0061137	NA	-0.107627796	NA
BB_0723	BB_0723	MT	NA	NA	NA	NA	NA	up	up	FALSE	19.11042641	0.131658028	NA	0.274265559	0.196571849	1.459995702	0.006980809	-0.002283449	NA	0.133790722	NA
BB_0826	BB_0826	U	NA	NA	NA	NA	NA	up	up	FALSE	3.207292311	-0.030564566	NA	0.088991926	0.36168165	0.259520651	0.272117487	0.029091539	NA	0.005817221	NA
BB_0843a	BB_0843a	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	17.80967784	0.281222354	NA	0.983811981	0.024734215	0.646927225	0.10830713	0.01526872	NA	-0.081718819	NA
BB_0845a	BB_0845a	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	3.038869764	-0.000393254	NA	0.093733631	0.11152484	0.178321262	0.309303846	0.018982619	NA	-0.027628692	NA
BB_0845b	BB_0845b	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	2.640074435	-0.01997929	NA	-0.004237738	0.971433124	-0.054565351	0.805534889	0.008712876	NA	-0.010658128	NA
BB_0848a	BB_0848a	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	5.661273744	0.013591627	NA	0.069472561	0.539786633	-0.025742398	0.926672777	0.00837347	NA	-0.047588004	NA
BB_0849a	BB_0849a	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	8.961590308	-0.068857384	NA	0.172438122	0.288228063	0.206126276	0.54192065	0.069287629	NA	-0.044827454	NA
BB_0849b	BB_0849b	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	19.3152808	-0.039212408	NA	0.187042374	0.36168165	0.360246233	0.331032677	0.065733709	NA	-0.001913613	NA
BB_0853	BB_0853	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	18.57018762	-0.036317908	NA	0.146330036	0.490777014	0.123011863	0.751445043	0.056625097	NA	-0.049343748	NA
BB_0853a	BB_0853a	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	0.87580551	0.008564684	NA	0.016619511	0.79606025	-0.07386495	NA	-0.000418552	NA	-0.021156994	NA
BB_B11	BB_B11	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	10.69266098	0.02517896	NA	0.104346269	0.567450184	0.405814671	0.270323133	0.011857225	NA	0.042327857	NA
BB_P02	BB_P02	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	36.76657985	-0.051202664	NA	-0.057147628	0.820791455	-0.149886431	0.692291821	0.010340403	NA	-0.018325934	0.919621981
BB_P05	BB_P05	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	32.02063399	-0.071044572	NA	0.162055216	0.453685281	0.184274577	0.623178521	0.082776071	NA	-0.037108144	0.827321861
BB_P07	BB_P07	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	29.86631312	0.041866203	NA	0.086961247	0.699105315	0.055713356	0.88829286	0.001993513	NA	-0.037365924	0.826018492
BB_P08	BB_P08	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	15.38476523	0.022049466	NA	-0.018505177	0.937228859	0.198069376	0.595256343	-0.015485063	NA	0.083460988	NA
BB_P09	BB_P09	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	15.13158198	0.049759564	NA	0.192628595	0.346613538	0.011979268	0.975735425	0.018934676	NA	-0.114823579	NA
BB_P10	BB_P10	NA	NA	NA	up-nymphs	NA	NA	NA	NA	TRUE	23.81335547	-0.01954148	NA	0.066456592	0.780082752	0.029904088	0.938544736	0.027702119	NA	-0.033575766	0.841581465
BB_P12	BB_P12	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	11.87672382	-0.015162901	NA	0.08275042	0.704660173	0.148990255	0.698980114	0.028723755	NA	-0.00265596	NA
BB_P13	BB_P13	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	6.989345768	0.010207334	NA	0.038175746	0.816359855	-0.1247324	0.694586791	0.003753438	NA	-0.055461914	NA
BB_P14	BB_P14	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	2.004816241	0.05776518	NA	0.127631002	0.043713025	0.178272503	NA	-0.002954463	NA	-0.042943993	NA
BB_P16	BB_P16	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	29.03906722	0.099935	NA	0.336447344	0.192625562	0.19730795	0.59098682	0.026876489	NA	-0.109335383	0.514117709
BB_P18	BB_P18	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	13.79572425	0.078928675	NA	0.020066467	0.934716703	0.278409659	0.448875266	-0.03262233	NA	0.080836615	NA
BB_P19	BB_P19	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	13.45743027	-0.070524423	NA	-0.08459358	0.676603696	-0.443282378	0.240784807	0.012765649	NA	-0.06980036	NA
BB_P20	BB_P20	NA	NA	NA	NA	up	NA	NA	NA	FALSE	32.20862887	-0.02698775	NA	0.622377481	0.061627608	0.218324392	0.550866761	0.188925647	NA	-0.194727159	0.253865087
BB_P23	blyA1	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	16.34620525	-0.045348882	NA	0.073332927	0.752762574	-0.210980817	0.568543041	0.042887037	NA	-0.132587828	NA
BB_P24	blyB1	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	24.11213785	0.080725692	NA	0.447056013	0.114901165	-0.402713724	0.272104956	0.048438169	NA	-1.200947111	0.006344537
BB_P25	BB_P25	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	28.61738624	0.0037575	NA	0.632827661	0.061144529	0.527625629	0.158445023	0.116992148	NA	-0.067393018	0.688674444
BB_P36	bppB1	U	NA	NA	NA	NA	up	up	up	FALSE	17.12625911	0.010496484	NA	0.266102836	0.183324366	0.852356526	0.059887787	0.04914216	NA	0.038712898	NA
BB_P37	bppC1	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	27.77836153	0.002801515	NA	-0.017064564	0.901360115	0.022742228	0.938544736	-0.004549513	NA	0.016681875	0.842147628
BB_P40	BB_P40	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BB_S02	BB_S02	U	NA	NA	NA	NA	NA	down	down	FALSE	39.24308628	0.076872277	NA	0.319728093	0.183324366	0.320943887	0.38818012	0.027100242	NA	-0.061697794	0.688905062
BB_S05	BB_S05	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	31.60031171	-0.021635967	NA	0.02875718	0.863375929	0.057187347	0.865474349	0.016410837	NA	-0.002911248	0.977721712
BB_S07	BB_S07	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	34.10179386	-0.003334129	NA	0.013855886	0.835412998	-0.01306012	0.924428072	0.004343135	NA	-0.011142076	0.766804415
BB_S08	BB_S08	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	15.38476523	0.022049466	NA	-0.018505177	0.937228859	0.198069376	0.595256343	-0.015485063	NA	0.083460988	NA
BB_S09	BB_S09	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	15.01892877	-0.056461622	NA	0.039561915	0.833032355	-0.168567464	0.608403862	0.036134131	NA	-0.072773994	NA
BB_S10	BB_S10	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	16.50903044	-0.001581688	NA	1.589973861	0.01246924	0.761407056	0.080790115	1.582450921	NA	-0.073562497	NA
BB_S12	BB_S12	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	10.56918044	-0.080201278	NA	0.0484931	0.802390555	0.106155376	0.768292187	0.04817998	NA	5.60E-05	NA
BB_S13	BB_S13	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	4.297976457	-0.024653128	NA	-0.126956226	0.288228063	-0.10296046	0.726330964	-0.015491471	NA	0.049539981	NA
BB_S14	BB_S14	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	1.302329721	0.025600358	NA	0.072779351	0.114950879	0.131297427	NA	0.0071899	NA	-0.025606742	NA
BB_S16	BB_S16	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	18.65013635	0.063456682	NA	0.163125322	0.412188111	0.141509694	0.70935022	0.007097002	NA	-0.053567736	NA
BB_S18	BB_S18	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	13.79572425	0.078928675	NA	0.020066467	0.934716703	0.278409659	0.448875266	-0.03262233	NA	0.080836615	NA
BB_S19	BB_S19	U	NA	NA	NA	NA	NA	NA	down	FALSE	13.45743027	-0.070524423	NA	-0.08459358	0.676603696	-0.443282378	0.240784807	0.012765649	NA	-0.06980036	NA
BB_S20	BB_S20	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	32.20862887	-0.02698775	NA	0.622377481	0.061627608	0.218324392	0.550866761	0.188925647	NA	-0.194727159	0.253865087
BB_S21	BB_S21	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	30.53519428	0.176734341	NA	0.362322794	0.162722105	0.699118147	0.08363956	-0.001217429	NA	0.022996101	0.895424697
BB_S23	BB_S23	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	16.34620525	-0.045348882	NA	0.073332927	0.752762574	-0.210980817	0.568543041	0.042887037	NA	-0.132587828	NA
BB_S24	BB_S24	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	24.11213785	0.080725692	NA	0.447056013	0.114901165	-0.402713724	0.272104956	0.048438169	NA	-1.200947111	0.006344537
BB_S25	BB_S25	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	16.59005866	-0.036824925	NA	-0.115394163	0.530239811	-0.067012146	0.857127623	-0.008908698	NA	0.052442089	NA
BB_S26	BB_S26	U	NA	NA	NA	NA	NA	down	down	FALSE	27.67336621	-0.025346209	NA	0.043740884	0.847527409	0.127033101	0.739737581	0.023510904	NA	0.0123231	0.939400438
BB_S27	BB_S27	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	17.47994317	0.020546356	NA	0.153948233	0.369562325	1.504562522	0.012000702	0.02341094	NA	0.139654723	NA
BB_S39	BB_S39	U	NA	NA	NA	NA	NA	NA	up	FALSE	12.23713042	0.007656974	NA	0.168860961	0.290830303	0.158422747	0.643042675	0.031975738	NA	-0.056082044	NA
BB_S40	BB_S40	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	22.61241134	-0.102250084	NA	0.229534649	0.278950154	0.30903295	0.404760112	1.104512643	NA	-0.035171652	0.823100205
BB_R03	BB_R03	U	NA	NA	down-DMCs	NA	NA	down	down	FALSE	33.35183189	0.110447328	NA	0.322237255	0.162722105	0.448495257	0.240680795	0.010747959	NA	-0.033650382	0.827321861
BB_R05	BB_R05	U	NA	NA	down-DMCs	NA	NA	NA	down	FALSE	22.17333137	0.032738806	NA	0.024554406	0.92530217	0.131003907	0.730307522	-0.009998409	NA	0.027205494	NA
BB_R07	BB_R07	U	NA	NA	NA	NA	NA	down	down	FALSE	22.7112448	0.218591531	NA	0.473690586	0.105881806	0.521816131	0.159134261	0.004735875	NA	-0.036762146	0.841581465
BB_R08	BB_R08	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	11.6844345	-0.00884753	NA	0.098030594	0.401004814	0.126148802	0.667120192	0.024345859	NA	-0.029759135	NA
BB_R09	BB_R09	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	12.08391368	0.029890439	NA	-0.058644685	0.728752646	0.010667554	0.975735425	-0.027174578	NA	0.04034751	NA
BB_R10	BB_R10	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	14.67015812	-0.045092895	NA	0.092040641	0.627430791	-0.166494824	0.640898717	0.04403605	NA	-0.112752537	NA
BB_R12	BB_R12	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	9.866546902	0.060081274	NA	0.249732054	0.099542323	0.141069788	0.66386445	0.019915778	NA	-0.099509245	NA
BB_R13	BB_R13	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	13.83670544	0.122123665	NA	1.879359538	0.005824541	1.657083375	0.008849853	0.041482173	NA	-0.025094767	NA
BB_R14	BB_R14	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	0.810287754	-0.006268295	NA	-0.005996347	0.925410243	-0.047206483	NA	0.001607196	NA	-0.007269349	NA
BB_R16	BB_R16	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	29.62907087	-0.002284109	NA	0.236986076	0.313743834	0.423659074	0.244463646	0.061312904	NA	0.006775209	0.975283543
BB_R18	BB_R18	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	24.34175348	-0.031250577	NA	0.264292842	0.230737811	0.899415208	0.045075158	0.076263026	NA	0.070798048	0.635014113
BB_R19	BB_R19	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	14.24190997	-0.009565959	NA	0.002216112	0.971433124	-0.008412016	0.949680443	0.00515691	NA	-0.003766408	NA
BB_R21	BB_R21	U	NA	NA	NA	NA	NA	down	down	FALSE	21.94777366	0.011345921	NA	-0.074683554	0.697609956	-0.047963437	0.898397978	-0.023234176	NA	0.033557332	NA
BB_R22	BB_R22	U	NA	NA	NA	NA	down	down	down	FALSE	40.44758576	0.040308994	NA	0.658181672	0.041602585	0.493589176	0.144792752	0.141269518	NA	-0.091900481	0.622000434
BB_R23	BB_R23	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	7.11812	0.047767564	NA	0.070849131	0.646716042	-0.082120853	0.797568932	-0.006468563	NA	-0.064646748	NA
BB_R24	BB_R24	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	24.11213785	0.080725692	NA	0.447056013	0.114901165	-0.402713724	0.272104956	0.048438169	NA	-1.200947111	0.006344537
BB_R25	BB_R25	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	23.1335081	0.064763021	NA	0.323543148	0.191195374	0.138159755	0.719038188	0.035770105	NA	-0.126334425	0.396600259
BB_R26	BB_R26	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	23.021126	0.062017696	NA	0.182619293	0.378295213	0.060979327	0.880267916	0.011888232	NA	-0.092654449	0.506288458
BB_R37	BB_R37	U	NA	NA	NA	up	NA	NA	up	FALSE	12.28184833	-0.044189784	NA	0.244574839	0.167505166	0.191508899	0.581601484	0.070988936	NA	-0.081250566	NA
BB_R38	BB_R38	U	NA	NA	NA	NA	NA	NA	down	FALSE	18.04538856	-0.012694029	NA	0.192280669	0.328031895	0.364368895	0.323409281	0.0503133	NA	-0.007416446	NA
BB_M05	BB_M05	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	29.96519147	0.048431305	NA	0.179654562	0.4039583	0.209104907	0.575178643	0.017973655	NA	-0.037511714	0.823100205
BB_M07	BB_M07	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	39.75489067	0.061804491	NA	0.08633507	0.728814767	0.086652807	0.815270231	-0.006474587	NA	-0.022544291	0.90877853
BB_M08	BB_M08	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	19.04444281	-0.048315319	NA	0.020410376	0.937228859	-0.553354234	0.153393591	0.029639876	NA	-0.222686626	NA
BB_M09	BB_M09	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	28.82208735	-0.002238829	NA	0.060469948	0.816408877	0.143602232	0.707602373	0.018375329	NA	0.014803791	0.939400438
BB_M10	BB_M10	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	25.86381225	-0.06435574	NA	-0.130449994	0.532586706	-0.389768326	0.294308007	5.02E-05	NA	-0.037649996	0.818649696
BB_M12	BB_M12	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	10.56918044	-0.080201278	NA	0.0484931	0.802390555	0.106155376	0.768292187	0.04817998	NA	5.60E-05	NA
BB_M13	BB_M13	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	3.763455528	-0.042978813	NA	-0.100412273	0.347240732	-0.077397774	0.773936812	-0.000989295	NA	0.042124555	NA
BB_M14	BB_M14	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	1.092966668	0.008844581	NA	0.003524442	0.965632785	-0.050932755	NA	-0.003260836	NA	-0.012915251	NA
BB_M16	BB_M16	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	39.53832041	-0.003702544	NA	0.045835752	0.850205366	0.371281029	0.318943345	0.013390685	NA	0.090828641	0.533396421
BB_M18	BB_M18	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	25.1830023	0.115381258	NA	0.473332463	0.104832913	0.603861151	0.125183668	0.027690425	NA	-0.022654501	0.892984228
BB_M19	BB_M19	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	19.79708359	0.002396689	NA	0.067518445	0.674484823	-0.149533358	0.650566001	0.014139546	NA	-0.084893909	NA
BB_M21	BB_M21	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	37.11335745	-0.028765975	NA	0.105492327	0.632324945	-0.09701841	0.795509585	0.042365998	NA	-0.110370864	0.447976893
BB_M23	BB_M23	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	16.41360203	-0.041868345	NA	0.07391873	0.752360625	-0.212098778	0.566750064	0.041364644	NA	-0.132405815	NA
BB_M24	BB_M24	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	25.34222463	-0.111388967	NA	-0.033615452	0.900574152	-0.571485879	0.134161036	0.043917165	NA	-0.184922984	0.241860937
BB_M25	BB_M25	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	23.1335081	0.064763021	NA	0.323543148	0.191195374	0.138159755	0.719038188	0.035770105	NA	-0.126334425	0.396600259
BB_M36	BB_M36	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	16.59893337	0.058769946	NA	0.045499886	0.820791455	0.611473394	0.127762247	-0.017554703	NA	0.123158742	NA
BB_M37	BB_M37	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	24.3390866	0.007130425	NA	0.04107974	0.740671413	-0.029536632	0.916962673	0.005897254	NA	-0.032591778	0.662162562
BB_O08	BB_O08	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	18.96031616	-0.045410007	NA	0.02597759	0.925546136	-0.538180507	0.162569881	0.029761864	NA	-0.223577418	NA
BB_O09	BB_O09	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	39.73320817	-0.014801196	NA	0.061692077	0.819597848	-0.656552222	0.070588144	0.026354527	NA	-0.58373175	0.044032119
BB_O10	BB_O10	U	NA	NA	NA	NA	NA	NA	NA	TRUE	31.54357558	-0.000987861	NA	0.159449827	0.485274455	-0.269275274	0.458357084	0.042293338	NA	-0.272167011	0.133714423
BB_O12	BB_O12	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	12.64438969	-0.071536501	NA	-0.111078187	0.5420558	-0.573370577	0.147061325	0.008543237	NA	-0.068262418	NA
BB_O13	BB_O13	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	12.77308627	0.053100775	NA	0.253006554	0.172213459	0.390799774	0.279093881	0.023984521	NA	-0.033984301	NA
BB_O14	BB_O14	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	1.723567593	-0.009311008	NA	-0.02092163	0.739130935	0.064264685	NA	-0.000375055	NA	0.023933049	NA
BB_O16	BB_O16	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	26.35174547	0.080232175	NA	0.289910017	0.230070991	0.075150071	0.846649307	0.024915557	NA	-0.144946627	0.349518692
BB_O18	BB_O18	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	21.34023357	-0.003619979	NA	0.105941818	0.622711789	0.384968243	0.301819113	0.028419061	NA	0.05090024	NA
BB_O19	BB_O19	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	34.47404334	0.019276942	NA	0.119921349	0.629526416	-0.442281663	0.196690565	0.026484858	NA	-0.452718364	0.071842546
BB_O21	BB_O21	U	NA	NA	NA	NA	NA	down	down	FALSE	37.70931153	0.056166685	NA	0.578928314	0.065018653	0.299125089	0.391193739	0.093903838	NA	-0.149914635	0.395574403
BB_O23	BB_O23	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	16.41360203	-0.041868345	NA	0.07391873	0.752360625	-0.212098778	0.566750064	0.041364644	NA	-0.132405815	NA
BB_O24	BB_O24	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	38.36201421	-0.025051928	NA	0.10445572	0.672916754	0.457705558	0.182914259	0.045238416	NA	0.116444383	0.514117709
BB_O25	BB_O25	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	15.53765439	0.058235016	NA	0.208055352	0.262191823	0.166465418	0.646058937	0.016125485	NA	-0.070044893	NA
BB_O37	BB_O37	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	24.4643272	-0.006072183	NA	0.145502221	0.528184765	0.740047595	0.058728178	0.042168526	NA	0.151887745	0.354361325
BB_O42	BB_O42	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	29.85870532	0.048768038	NA	1.303348964	0.004634907	0.893664552	0.032884511	0.689112507	NA	-0.095259037	0.556685111
BB_L02	BB_L02	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	36.76657985	-0.051202664	NA	-0.057147628	0.820791455	-0.149886431	0.692291821	0.010340403	NA	-0.018325934	0.919621981
BB_L05	BB_L05	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	31.48145975	-0.069958019	NA	0.122575872	0.5420558	0.154865081	0.686015692	0.065778619	NA	-0.027652121	0.850802209
BB_L07	BB_L07	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	29.86631312	0.041866203	NA	0.086961247	0.699105315	0.055713356	0.88829286	0.001993513	NA	-0.037365924	0.826018492
BB_L08	BB_L08	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	15.41348109	0.019987294	NA	-0.021853647	0.929512078	0.191520839	0.607024404	-0.015560813	NA	0.083736912	NA
BB_L09	BB_L09	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	11.59638355	0.01287892	NA	-0.043276572	0.777195775	0.009089715	0.977972434	-0.015473218	NA	0.029873411	NA
BB_L10	BB_L10	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	23.81335547	-0.01954148	NA	0.066456592	0.780082752	0.029904088	0.938544736	0.027702119	NA	-0.033575766	0.841581465
BB_L12	BB_L12	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	9.741268357	-0.058658031	NA	-0.005337917	0.97420089	0.0865547	0.795509585	0.026106314	NA	0.027361246	NA
BB_L13	BB_L13	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	3.763455528	-0.042978813	NA	-0.100412273	0.347240732	-0.077397774	0.773936812	-0.000989295	NA	0.042124555	NA
BB_L14	BB_L14	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	1.302329721	0.025600358	NA	0.072779351	0.114950879	0.131297427	NA	0.0071899	NA	-0.025606742	NA
BB_L16	BB_L16	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	29.08605803	0.097083977	NA	0.327584491	0.200499411	0.189448079	0.604732747	0.027037648	NA	-0.109306997	0.514117709
BB_L18	BB_L18	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	13.79572425	0.078928675	NA	0.020066467	0.934716703	0.278409659	0.448875266	-0.03262233	NA	0.080836615	NA
BB_L23	BB_L23	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	16.41360203	-0.041868345	NA	0.07391873	0.752360625	-0.212098778	0.566750064	0.041364644	NA	-0.132405815	NA
BB_L24	BB_L24	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	15.31095113	-0.003435266	NA	-0.088351234	0.676551273	-0.02750214	0.938544736	-0.019978737	NA	0.048105242	NA
BB_L37	BB_L37	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	24.4643272	-0.006072183	NA	0.145502221	0.528184765	0.740047595	0.058728178	0.042168526	NA	0.151887745	0.354361325
BB_N07	BB_N07	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	37.08504958	0.00364811	NA	0.087893469	0.705523422	0.101528098	0.789980541	0.021926255	NA	-0.02036556	0.909219338
BB_N08	BB_N08	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	10.57744828	-0.019435299	NA	-0.002238199	0.985870265	-0.109473278	0.723906854	0.008825266	NA	-0.027172783	NA
BB_N09	BB_N09	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	17.36978635	0.046674532	NA	0.077232323	0.697247812	0.058268208	0.881842536	-0.004068606	NA	-0.031118692	NA
BB_N10	BB_N10	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	19.65209526	0.030997787	NA	0.16930472	0.392118153	0.133123943	0.726330964	0.023172994	NA	-0.059582722	NA
BB_N12	BB_N12	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	18.82134168	0.075641636	NA	-0.121870971	0.473622374	-0.222886201	0.518884973	-0.063100816	NA	0.011400383	NA
BB_N13	BB_N13	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	11.7009518	-0.084136292	NA	0.0782769	0.664614771	-0.14132913	0.691275309	0.058084516	NA	-0.09323768	NA
BB_N14	BB_N14	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	0.810287754	-0.006268295	NA	-0.005996347	0.925410243	-0.047206483	NA	0.001607196	NA	-0.007269349	NA
BB_N16	BB_N16	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	40.13689613	0.036723678	NA	-0.008032742	0.975953578	0.126721672	0.729294221	-0.021896572	NA	0.062648133	0.745827608
BB_N18	BB_N18	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	20.35186256	-0.056517534	NA	0.049283044	0.833109641	0.102365269	0.789681817	0.040984679	NA	0.002130214	NA
BB_N23	BB_N23	BP	NA	NA	NA	NA	NA	NA	down	FALSE	2.305843207	-0.00182558	NA	0.012738329	0.895272635	-0.020035413	0.920215734	0.003649092	NA	-0.012247392	NA
BB_N24	BB_N24	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	15.31095113	-0.003435266	NA	-0.088351234	0.676551273	-0.02750214	0.938544736	-0.019978737	NA	0.048105242	NA
BB_N25	BB_N25	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	3.108318314	0.004986701	NA	0.052531149	0.584942369	0.23517973	0.270323133	0.009285988	NA	0.025030041	NA
